customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST6625,Male,1,Yes,No,29,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,118.46,3540.73,Yes
CUST6626,Female,1,No,No,39,No,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,75.9,2978.4,No
CUST6627,Male,1,Yes,No,39,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,34.71,1362.73,Yes
CUST6628,Female,1,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,107.53,7325.28,No
CUST6629,Male,0,No,Yes,61,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,106.24,6538.1,No
CUST6630,Female,0,No,No,14,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,106.86,1599.08,Yes
CUST6631,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,115.05,258.14,Yes
CUST6632,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,47.64,1103.33,Yes
CUST6633,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,No,Electronic check,53.34,2165.93,Yes
CUST6634,Male,0,No,No,62,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,88.71,5576.0,No
CUST6635,Female,0,No,No,47,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,76.39,3656.81,Yes
CUST6636,Male,0,No,Yes,60,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,No,Mailed check,106.84,6447.31,No
CUST6637,Female,0,Yes,No,47,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Electronic check,45.45,2171.91,No
CUST6638,Female,0,Yes,No,46,Yes,Yes,No,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,85.84,3999.49,Yes
CUST6639,Male,0,No,Yes,55,Yes,No,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card,114.04,6355.78,Yes
CUST6640,Female,0,Yes,Yes,7,Yes,No phone service,No,Yes,No internet service,No,Yes,No internet service,Yes,One year,No,Electronic check,41.59,319.28,Yes
CUST6641,Male,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Electronic check,50.69,868.2,No
CUST6642,Female,0,No,No,22,Yes,No phone service,No,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Electronic check,60.74,1357.99,Yes
CUST6643,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,No,Mailed check,28.71,1974.19,No
CUST6644,Female,0,No,Yes,64,Yes,No,DSL,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,37.69,2440.8,No
CUST6645,Female,0,Yes,No,45,No,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,58.21,2626.56,Yes
CUST6646,Male,0,No,No,65,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,27.44,1796.28,No
CUST6647,Female,0,Yes,No,68,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,56.26,3874.57,No
CUST6648,Female,1,No,No,21,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.41,967.76,Yes
CUST6649,Male,0,No,No,64,No,Yes,No,Yes,No,Yes,Yes,No internet service,No internet service,One year,No,Credit card,106.45,6874.64,No
CUST6650,Female,0,No,No,11,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,80.85,906.04,Yes
CUST6651,Male,0,No,Yes,18,Yes,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,109.85,2012.95,Yes
CUST6652,Female,0,No,Yes,21,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,40.29,872.43,No
CUST6653,Male,0,Yes,No,54,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,28.17,1543.19,Yes
CUST6654,Female,1,Yes,Yes,61,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card,55.4,3413.4,No
CUST6655,Female,0,No,Yes,50,Yes,No,No,No,No,No,Yes,Yes,No internet service,One year,Yes,Credit card,25.64,1292.14,Yes
CUST6656,Female,0,Yes,Yes,47,No,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,108.35,5154.93,No
CUST6657,Male,0,Yes,Yes,16,No,Yes,No,No,Yes,No,No,No,Yes,Two year,No,Mailed check,38.82,621.27,Yes
CUST6658,Male,0,No,No,12,No,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,34.11,434.41,No
CUST6659,Male,0,No,No,27,Yes,No,No,Yes,Yes,Yes,No,No,No internet service,Two year,No,Bank transfer,98.78,2750.43,No
CUST6660,Male,0,No,Yes,66,Yes,No,DSL,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Electronic check,91.24,6026.04,No
CUST6661,Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,25.7,113.07,Yes
CUST6662,Female,0,Yes,Yes,59,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,70.96,4246.87,Yes
CUST6663,Male,1,Yes,Yes,14,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Mailed check,64.88,947.06,Yes
CUST6664,Male,0,Yes,No,43,Yes,No,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Credit card,58.69,2552.04,No
CUST6665,Male,0,Yes,Yes,45,No,Yes,No,No,No,No internet service,No,No,No internet service,One year,Yes,Bank transfer,32.67,1472.99,No
CUST6666,Female,0,No,No,28,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,98.74,2837.51,Yes
CUST6667,Male,0,No,No,67,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,44.0,2978.33,No
CUST6668,Male,0,No,No,48,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,65.82,3198.18,Yes
CUST6669,Female,0,No,No,42,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,108.11,4547.15,No
CUST6670,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Credit card,51.82,3505.25,No
CUST6671,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,23.57,449.05,No
CUST6672,Female,0,No,No,17,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,108.91,1941.01,Yes
CUST6673,Male,0,Yes,No,63,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,69.39,4431.89,No
CUST6674,Female,0,Yes,No,48,Yes,Yes,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,69.71,3383.09,No
CUST6675,Male,0,No,Yes,41,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.14,3144.49,No
CUST6676,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer,37.99,433.12,Yes
CUST6677,Male,0,No,Yes,35,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,No,One year,Yes,Bank transfer,91.49,3228.69,No
CUST6678,Male,0,Yes,No,7,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card,43.14,322.86,Yes
CUST6679,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,50.11,1380.97,Yes
CUST6680,Female,0,No,No,59,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,No,Bank transfer,83.12,4967.79,No
CUST6681,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Electronic check,94.98,4616.22,Yes
CUST6682,Female,1,No,No,37,Yes,No,No,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,93.06,3522.87,Yes
CUST6683,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,28.31,1640.16,No
CUST6684,Male,1,No,Yes,4,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,95.46,431.67,Yes
CUST6685,Female,0,Yes,No,45,Yes,No phone service,No,No internet service,Yes,No,No,Yes,No,Two year,Yes,Electronic check,86.27,3944.06,No
CUST6686,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No internet service,No,No,Yes,One year,No,Credit card,80.51,119.28,Yes
CUST6687,Female,0,Yes,No,24,Yes,No,No,No,No internet service,No,No internet service,No internet service,Yes,Two year,No,Electronic check,116.69,2906.29,No
CUST6688,Female,0,No,Yes,0,Yes,No phone service,No,No,No,No,No internet service,No,Yes,One year,No,Electronic check,54.68,1.67,No
CUST6689,Female,0,No,Yes,68,Yes,No,No,Yes,No internet service,No internet service,No,No,No internet service,Two year,Yes,Credit card,88.31,6068.54,No
CUST6690,Male,1,Yes,Yes,39,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,77.32,3053.86,Yes
CUST6691,Male,0,Yes,No,67,Yes,No phone service,No,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Bank transfer,58.8,3943.19,No
CUST6692,Male,1,No,Yes,68,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,One year,Yes,Credit card,98.82,6793.45,No
CUST6693,Female,1,Yes,Yes,68,Yes,No phone service,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,60.31,4124.77,Yes
CUST6694,Female,1,No,No,15,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,75.86,1177.89,No
CUST6695,Female,0,Yes,No,53,Yes,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer,76.06,4085.4,No
CUST6696,Female,0,Yes,Yes,62,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.13,4427.99,Yes
CUST6697,Male,0,No,Yes,17,No,No,No,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,65.74,1136.53,Yes
CUST6698,Male,0,No,No,16,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,36.78,601.6,Yes
CUST6699,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Two year,No,Bank transfer,44.08,165.19,No
CUST6700,Male,0,Yes,No,8,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer,32.35,290.56,No
CUST6701,Male,0,Yes,No,30,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card,92.35,2804.02,No
CUST6702,Female,1,Yes,No,4,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Credit card,94.43,435.4,Yes
CUST6703,Female,1,No,Yes,15,Yes,Yes,No,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,83.85,1284.92,Yes
CUST6704,Female,0,No,No,41,No,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,111.76,4680.15,Yes
CUST6705,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,46.5,1903.5,Yes
CUST6706,Female,0,No,Yes,29,Yes,Yes,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,102.1,2980.26,Yes
CUST6707,Female,0,Yes,No,25,Yes,No,No,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,38.58,989.73,Yes
CUST6708,Male,0,Yes,No,48,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,26.78,1309.7,No
CUST6709,Male,0,Yes,No,30,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,20.01,609.8,No
CUST6710,Female,0,No,Yes,49,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,No,One year,No,Credit card,78.06,3851.12,No
CUST6711,Male,0,Yes,No,14,No,Yes,No,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,97.87,1458.82,No
CUST6712,Female,0,No,No,51,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Electronic check,102.3,5243.68,Yes
CUST6713,Female,0,No,No,37,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,67.07,2495.48,No
CUST6714,Female,1,Yes,No,37,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,25.87,979.97,No
CUST6715,Female,0,No,Yes,59,No,No,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,23.58,1406.16,Yes
CUST6716,Male,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,111.74,2143.74,Yes
CUST6717,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Two year,No,Mailed check,29.29,1278.3,No
CUST6718,Male,0,No,No,62,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No internet service,One year,No,Electronic check,98.47,6191.42,No
CUST6719,Female,0,Yes,No,49,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,26.96,1323.45,No
CUST6720,Female,0,No,No,21,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,38.33,814.77,Yes
CUST6721,Female,0,No,No,71,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer,36.29,2598.52,No
CUST6722,Male,0,No,No,53,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer,47.71,2534.12,Yes
CUST6723,Female,0,Yes,No,8,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer,60.56,539.31,No
CUST6724,Female,0,No,Yes,14,Yes,No,No,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Mailed check,32.47,473.83,Yes
CUST6725,Female,0,Yes,No,47,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No,One year,Yes,Bank transfer,117.32,5582.67,Yes
CUST6726,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,One year,No,Credit card,20.2,384.93,Yes
CUST6727,Male,0,No,Yes,34,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,97.21,3346.1,Yes
CUST6728,Male,0,No,No,66,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,72.65,4809.06,Yes
CUST6729,Female,1,Yes,Yes,59,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,28.56,1708.13,No
CUST6730,Male,0,No,Yes,33,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.0,1066.76,No
CUST6731,Female,1,No,Yes,72,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,79.0,5719.84,Yes
CUST6732,Male,0,No,No,53,Yes,Yes,No,No,No,No internet service,No,Yes,No internet service,One year,No,Mailed check,51.53,2764.1,No
CUST6733,Male,1,Yes,Yes,11,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,No,Mailed check,65.02,761.87,No
CUST6734,Female,0,No,Yes,18,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,No,Mailed check,74.92,1407.75,No
CUST6735,Male,0,Yes,No,25,Yes,Yes,No,No,No,No,No,Yes,No,One year,Yes,Mailed check,77.33,1946.77,No
CUST6736,Female,1,Yes,No,22,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer,78.26,1742.27,No
CUST6737,Female,0,No,Yes,32,Yes,Yes,No,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Mailed check,27.01,866.82,No
CUST6738,Male,0,No,No,56,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,94.05,5347.35,No
CUST6739,Female,0,Yes,No,29,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,49.35,1446.72,Yes
CUST6740,Female,0,Yes,Yes,22,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer,31.44,695.65,No
CUST6741,Male,0,No,Yes,35,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,30.22,1067.11,No
CUST6742,Male,0,Yes,Yes,42,Yes,Yes,DSL,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer,43.7,1837.9,No
CUST6743,Female,1,No,No,65,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,82.87,5455.88,No
CUST6744,Male,0,Yes,Yes,52,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Yes,Two year,No,Bank transfer,67.19,3513.17,Yes
CUST6745,Female,1,No,Yes,59,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,30.71,1822.64,No
CUST6746,Female,1,Yes,No,36,Yes,No,No,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,23.24,858.49,Yes
CUST6747,Male,0,No,No,60,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,Yes,One year,Yes,Credit card,22.47,1352.45,No
CUST6748,Male,0,No,No,52,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,62.11,3242.39,No
CUST6749,Male,0,Yes,No,11,Yes,No,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,98.81,1142.29,No
CUST6750,Male,0,No,Yes,34,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,77.36,2705.46,Yes
CUST6751,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,100.97,6755.01,Yes
CUST6752,Female,0,Yes,Yes,37,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,One year,No,Electronic check,51.94,1952.57,Yes
CUST6753,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,34.03,810.33,No
CUST6754,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,100.3,3960.61,Yes
CUST6755,Female,0,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,92.78,5978.24,No
CUST6756,Female,0,Yes,No,56,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,78.91,4450.56,Yes
CUST6757,Female,0,Yes,No,71,Yes,No,No,Yes,Yes,No,No internet service,No,No,One year,Yes,Electronic check,108.78,7772.82,No
CUST6758,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,83.07,3713.8,No
CUST6759,Male,0,No,No,71,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,72.58,5212.8,No
CUST6760,Female,1,Yes,Yes,12,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,70.23,883.21,No
CUST6761,Female,0,No,Yes,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,81.74,479.73,No
CUST6762,Male,0,No,Yes,70,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card,71.66,5061.97,Yes
CUST6763,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,47.27,2212.37,Yes
CUST6764,Female,1,No,Yes,43,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,115.39,5041.34,Yes
CUST6765,Male,0,Yes,Yes,31,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,115.81,3679.72,Yes
CUST6766,Male,0,No,No,2,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,36.68,74.06,Yes
CUST6767,Male,1,No,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.06,3935.54,Yes
CUST6768,Female,0,Yes,No,37,Yes,No,No,No,No,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,98.96,3749.19,No
CUST6769,Female,0,No,Yes,3,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,25.48,97.88,No
CUST6770,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,No,Electronic check,32.36,541.39,No
CUST6771,Male,1,No,No,36,No,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,74.49,2740.3,Yes
CUST6772,Female,0,Yes,No,35,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Two year,Yes,Credit card,22.83,803.19,No
CUST6773,Male,0,Yes,No,57,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,103.3,5893.02,Yes
CUST6774,Male,0,Yes,No,40,Yes,No,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,107.32,4323.9,Yes
CUST6775,Male,0,Yes,Yes,7,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,93.63,696.84,Yes
CUST6776,Female,0,No,Yes,66,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,102.24,6775.52,Yes
CUST6777,Female,0,Yes,Yes,29,Yes,No,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card,87.17,2603.83,Yes
CUST6778,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,One year,Yes,Credit card,34.19,1776.66,No
CUST6779,Female,0,Yes,No,24,Yes,No phone service,No,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,22.99,569.48,No
CUST6780,Female,0,Yes,No,51,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,104.81,5395.26,Yes
CUST6781,Female,0,No,Yes,58,Yes,No phone service,DSL,Yes,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,90.72,5274.98,No
CUST6782,Male,0,Yes,No,29,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,59.85,1787.84,No
CUST6783,Female,0,No,Yes,66,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,One year,Yes,Mailed check,99.68,6662.81,No
CUST6784,Female,0,Yes,No,3,No,No,No,No internet service,No,No,No,No,Yes,Two year,Yes,Bank transfer,25.33,80.1,Yes
CUST6785,Male,0,Yes,No,56,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,51.91,2909.49,Yes
CUST6786,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,One year,Yes,Electronic check,54.18,3407.87,No
CUST6787,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,30.49,970.25,Yes
CUST6788,Male,0,Yes,No,50,No,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,94.17,4796.48,Yes
CUST6789,Male,0,Yes,Yes,62,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,97.75,6095.48,Yes
CUST6790,Male,0,No,Yes,0,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer,78.32,51.53,Yes
CUST6791,Female,1,No,Yes,18,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer,61.79,1165.62,No
CUST6792,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.71,2771.7,Yes
CUST6793,Female,0,Yes,No,62,No,No phone service,DSL,No,No internet service,No,Yes,No,No internet service,One year,Yes,Mailed check,109.84,6862.2,No
CUST6794,Female,1,Yes,No,25,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,55.78,1424.16,No
CUST6795,Female,0,No,No,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,53.42,642.6,No
CUST6796,Female,0,Yes,No,22,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer,82.27,1878.09,Yes
CUST6797,Male,0,No,Yes,34,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,88.36,3087.63,Yes
CUST6798,Male,0,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,65.77,750.9,No
CUST6799,Female,0,No,Yes,8,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,105.96,912.44,Yes
CUST6800,Male,0,No,No,66,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,55.23,3675.09,No
